,issue_d,last_pymnt_d
873,Dec-2018,Feb-2019
874,Dec-2018,Feb-2019
875,Dec-2018,Feb-2019
876,Dec-2018,Feb-2019
877,Dec-2018,Feb-2019
878,Dec-2018,Feb-2019
879,Dec-2018,Feb-2019
880,Dec-2018,Feb-2019
881,Dec-2018,Feb-2019
882,Dec-2018,Feb-2019
883,Dec-2018,Feb-2019
884,Dec-2018,Feb-2019
885,Dec-2018,Feb-2019
886,Dec-2018,Feb-2019
887,Dec-2018,Feb-2019
888,Dec-2018,Feb-2019
889,Dec-2018,Feb-2019
890,Dec-2018,Feb-2019
891,Dec-2018,Feb-2019
892,Dec-2018,Feb-2019
893,Dec-2018,Feb-2019
894,Dec-2018,Feb-2019
895,Dec-2018,Feb-2019
896,Dec-2018,Feb-2019
897,Dec-2018,Feb-2019
898,Dec-2018,Feb-2019
899,Dec-2018,Feb-2019
900,Dec-2018,Feb-2019
901,Dec-2018,Feb-2019
902,Dec-2018,Feb-2019
903,Dec-2018,Feb-2019
904,Dec-2018,Feb-2019
905,Dec-2018,Feb-2019
906,Dec-2018,Feb-2019
907,Dec-2018,Feb-2019
908,Dec-2018,Feb-2019
909,Dec-2018,Feb-2019
910,Dec-2018,Feb-2019
911,Dec-2018,Feb-2019
912,Dec-2018,Feb-2019
913,Dec-2018,Feb-2019
914,Dec-2018,Feb-2019
915,Dec-2018,Feb-2019
916,Dec-2018,Feb-2019
917,Dec-2018,Feb-2019
918,Dec-2018,Feb-2019
919,Dec-2018,Feb-2019
920,Dec-2018,Feb-2019
921,Dec-2018,Feb-2019
922,Dec-2018,Feb-2019
923,Dec-2018,Feb-2019
924,Dec-2018,Feb-2019
925,Dec-2018,Feb-2019
926,Dec-2018,Feb-2019
927,Dec-2018,Feb-2019
928,Dec-2018,Feb-2019
929,Dec-2018,Feb-2019
930,Dec-2018,Jan-2019
931,Dec-2018,Feb-2019
932,Dec-2018,Feb-2019
933,Dec-2018,Feb-2019
934,Dec-2018,Feb-2019
935,Dec-2018,Feb-2019
936,Dec-2018,Feb-2019
937,Dec-2018,Feb-2019
938,Dec-2018,Feb-2019
939,Dec-2018,Feb-2019
940,Dec-2018,Feb-2019
941,Dec-2018,Feb-2019
942,Dec-2018,Feb-2019
943,Dec-2018,Feb-2019
944,Dec-2018,Feb-2019
945,Dec-2018,Feb-2019
946,Dec-2018,Feb-2019
947,Dec-2018,Feb-2019
948,Dec-2018,Feb-2019
949,Dec-2018,Feb-2019
950,Dec-2018,Feb-2019
951,Dec-2018,Feb-2019
952,Dec-2018,Feb-2019
953,Dec-2018,Feb-2019
954,Dec-2018,Feb-2019
955,Dec-2018,Feb-2019
956,Dec-2018,Feb-2019
957,Dec-2018,Feb-2019
958,Dec-2018,Feb-2019
959,Dec-2018,Feb-2019
960,Dec-2018,Feb-2019
961,Dec-2018,Feb-2019
962,Dec-2018,Feb-2019
963,Dec-2018,Feb-2019
964,Dec-2018,Feb-2019
965,Dec-2018,Feb-2019
966,Dec-2018,Feb-2019
967,Dec-2018,Feb-2019
968,Dec-2018,Feb-2019
969,Dec-2018,Feb-2019
970,Dec-2018,Feb-2019
971,Dec-2018,Feb-2019
972,Dec-2018,Feb-2019
973,Dec-2018,Feb-2019
974,Dec-2018,Feb-2019
975,Dec-2018,Feb-2019
976,Dec-2018,Feb-2019
977,Dec-2018,Feb-2019
978,Dec-2018,Feb-2019
979,Dec-2018,Feb-2019
980,Dec-2018,Feb-2019
981,Dec-2018,Feb-2019
982,Dec-2018,Feb-2019
983,Dec-2018,Feb-2019
984,Dec-2018,Feb-2019
985,Dec-2018,Feb-2019
986,Dec-2018,Feb-2019
987,Dec-2018,Feb-2019
988,Dec-2018,Feb-2019
989,Dec-2018,Feb-2019
990,Dec-2018,Feb-2019
991,Dec-2018,Feb-2019
992,Dec-2018,Feb-2019
993,Dec-2018,Feb-2019
994,Dec-2018,Feb-2019
995,Dec-2018,Feb-2019
996,Dec-2018,Feb-2019
997,Dec-2018,Feb-2019
998,Dec-2018,Feb-2019
999,Dec-2018,Feb-2019
1000,Dec-2018,Feb-2019
1001,Dec-2018,Feb-2019
1002,Dec-2018,Feb-2019
1003,Dec-2018,Feb-2019
1004,Dec-2018,Feb-2019
1005,Dec-2018,Feb-2019
1006,Dec-2018,Feb-2019
1007,Dec-2018,Feb-2019
1008,Dec-2018,Feb-2019
1009,Dec-2018,Feb-2019
1010,Dec-2018,Feb-2019
1011,Dec-2018,Feb-2019
1012,Dec-2018,Feb-2019
1013,Dec-2018,Feb-2019
1014,Dec-2018,Feb-2019
1015,Dec-2018,Feb-2019
1016,Dec-2018,Feb-2019
1017,Dec-2018,Feb-2019
1018,Dec-2018,Feb-2019
1019,Dec-2018,Feb-2019
1020,Dec-2018,Feb-2019
1021,Dec-2018,Feb-2019
1022,Dec-2018,Feb-2019
1023,Dec-2018,Feb-2019
1024,Dec-2018,Feb-2019
1025,Dec-2018,Feb-2019
1026,Dec-2018,Feb-2019
1027,Dec-2018,Feb-2019
1028,Dec-2018,Feb-2019
1029,Dec-2018,Feb-2019
1030,Dec-2018,Feb-2019
1031,Dec-2018,Feb-2019
1032,Dec-2018,Feb-2019
1033,Dec-2018,Feb-2019
1034,Dec-2018,Feb-2019
1035,Dec-2018,Feb-2019
1036,Dec-2018,Feb-2019
1037,Dec-2018,Feb-2019
1038,Dec-2018,Feb-2019
1039,Dec-2018,Feb-2019
1040,Dec-2018,Feb-2019
1041,Dec-2018,Feb-2019
1042,Dec-2018,Feb-2019
1043,Dec-2018,Feb-2019
1044,Dec-2018,Feb-2019
1045,Dec-2018,Feb-2019
1046,Dec-2018,Feb-2019
1047,Dec-2018,Feb-2019
1048,Dec-2018,Feb-2019
1049,Dec-2018,Feb-2019
1050,Dec-2018,Feb-2019
1051,Dec-2018,Feb-2019
1052,Dec-2018,Feb-2019
1053,Dec-2018,Feb-2019
1054,Dec-2018,Feb-2019
1055,Dec-2018,Feb-2019
1056,Dec-2018,Feb-2019
1057,Dec-2018,Feb-2019
1058,Dec-2018,Feb-2019
1059,Dec-2018,Feb-2019
1060,Dec-2018,Feb-2019
1061,Dec-2018,Feb-2019
1062,Dec-2018,Feb-2019
1063,Dec-2018,Feb-2019
1064,Dec-2018,Feb-2019
1065,Dec-2018,Feb-2019
1066,Dec-2018,Jan-2019
1067,Dec-2018,Feb-2019
1068,Dec-2018,Feb-2019
1069,Dec-2018,Feb-2019
1070,Dec-2018,Feb-2019
1071,Dec-2018,Feb-2019
1072,Dec-2018,Feb-2019
1073,Dec-2018,Feb-2019
1074,Dec-2018,Feb-2019
1075,Dec-2018,Feb-2019
1076,Dec-2018,Feb-2019
1077,Dec-2018,Feb-2019
1078,Dec-2018,Feb-2019
1079,Dec-2018,Feb-2019
1080,Dec-2018,Feb-2019
1081,Dec-2018,Feb-2019
1082,Dec-2018,Feb-2019
1083,Dec-2018,Feb-2019
1084,Dec-2018,Feb-2019
1085,Dec-2018,Feb-2019
1086,Dec-2018,Feb-2019
1087,Dec-2018,Feb-2019
1088,Dec-2018,Feb-2019
1089,Dec-2018,Feb-2019
1090,Dec-2018,Feb-2019
1091,Dec-2018,Feb-2019
1092,Dec-2018,Feb-2019
1093,Dec-2018,Feb-2019
1094,Dec-2018,Feb-2019
1095,Dec-2018,Feb-2019
1096,Dec-2018,Feb-2019
1097,Dec-2018,Feb-2019
1098,Dec-2018,Feb-2019
1099,Dec-2018,Feb-2019
1100,Dec-2018,Feb-2019
1101,Dec-2018,Feb-2019
1102,Dec-2018,Feb-2019
1103,Dec-2018,Feb-2019
1104,Dec-2018,Jan-2019
1105,Dec-2018,Feb-2019
1106,Dec-2018,Jan-2019
1107,Dec-2018,Feb-2019
1108,Dec-2018,Feb-2019
1109,Dec-2018,Feb-2019
1110,Dec-2018,Feb-2019
1111,Dec-2018,Feb-2019
1112,Dec-2018,Feb-2019
1113,Dec-2018,Feb-2019
1114,Dec-2018,Feb-2019
1115,Dec-2018,Feb-2019
1116,Dec-2018,Feb-2019
1117,Dec-2018,Feb-2019
1118,Dec-2018,Feb-2019
1119,Dec-2018,Feb-2019
1120,Dec-2018,Feb-2019
1121,Dec-2018,Feb-2019
1122,Dec-2018,Feb-2019
1123,Dec-2018,Feb-2019
1124,Dec-2018,Feb-2019
1125,Dec-2018,Feb-2019
1126,Dec-2018,Feb-2019
1127,Dec-2018,Feb-2019
1128,Dec-2018,Feb-2019
1129,Dec-2018,Feb-2019
1130,Dec-2018,Feb-2019
1131,Dec-2018,Feb-2019
1132,Dec-2018,Feb-2019
1133,Dec-2018,Feb-2019
1134,Dec-2018,Feb-2019
1135,Dec-2018,Feb-2019
1136,Dec-2018,Feb-2019
1137,Dec-2018,Feb-2019
1138,Dec-2018,Feb-2019
1139,Dec-2018,Feb-2019
1140,Dec-2018,Feb-2019
1141,Dec-2018,Feb-2019
1142,Dec-2018,Feb-2019
1143,Dec-2018,Feb-2019
1144,Dec-2018,Feb-2019
1145,Dec-2018,Feb-2019
1146,Dec-2018,Feb-2019
1147,Dec-2018,Feb-2019
1148,Dec-2018,Feb-2019
1149,Dec-2018,Feb-2019
1150,Dec-2018,Feb-2019
1151,Dec-2018,Feb-2019
1152,Dec-2018,Feb-2019
1153,Dec-2018,Feb-2019
1154,Dec-2018,Feb-2019
1155,Dec-2018,Feb-2019
1156,Dec-2018,Feb-2019
1157,Dec-2018,Feb-2019
1158,Dec-2018,Feb-2019
1159,Dec-2018,Feb-2019
1160,Dec-2018,Feb-2019
1161,Dec-2018,Feb-2019
1162,Dec-2018,Feb-2019
1163,Dec-2018,Feb-2019
1164,Dec-2018,Feb-2019
1165,Dec-2018,Feb-2019
1166,Dec-2018,Feb-2019
1167,Dec-2018,Feb-2019
1168,Dec-2018,Feb-2019
1169,Dec-2018,Feb-2019
1170,Dec-2018,Feb-2019
1171,Dec-2018,Feb-2019
1172,Dec-2018,Feb-2019
1173,Dec-2018,Feb-2019
1174,Dec-2018,Feb-2019
1175,Dec-2018,Feb-2019
1176,Dec-2018,Feb-2019
1177,Dec-2018,Feb-2019
1178,Dec-2018,Feb-2019
1179,Dec-2018,Feb-2019
1180,Dec-2018,Feb-2019
1181,Dec-2018,Feb-2019
1182,Dec-2018,Feb-2019
1183,Dec-2018,Feb-2019
1184,Dec-2018,Feb-2019
1185,Dec-2018,Feb-2019
1186,Dec-2018,Feb-2019
1187,Dec-2018,Feb-2019
1188,Dec-2018,Feb-2019
1189,Dec-2018,Feb-2019
1190,Dec-2018,Feb-2019
1191,Dec-2018,Feb-2019
1192,Dec-2018,Feb-2019
1193,Dec-2018,Feb-2019
1194,Dec-2018,Feb-2019
1195,Dec-2018,Feb-2019
1196,Dec-2018,Feb-2019
1197,Dec-2018,Feb-2019
1198,Dec-2018,Feb-2019
1199,Dec-2018,Feb-2019
1200,Dec-2018,Feb-2019
1201,Dec-2018,Feb-2019
1202,Dec-2018,Feb-2019
1203,Dec-2018,Feb-2019
1204,Dec-2018,Feb-2019
1205,Dec-2018,Feb-2019
1206,Dec-2018,Feb-2019
1207,Dec-2018,Feb-2019
1208,Dec-2018,Feb-2019
1209,Dec-2018,Feb-2019
1210,Dec-2018,Feb-2019
1211,Dec-2018,Feb-2019
1212,Dec-2018,Feb-2019
1213,Dec-2018,Feb-2019
1214,Dec-2018,Feb-2019
1215,Dec-2018,Feb-2019
1216,Dec-2018,Feb-2019
1217,Dec-2018,Feb-2019
1218,Dec-2018,Feb-2019
1219,Dec-2018,Feb-2019
1220,Dec-2018,Feb-2019
1221,Dec-2018,Feb-2019
1222,Dec-2018,Feb-2019
1223,Dec-2018,Feb-2019
1224,Dec-2018,Jan-2019
1225,Dec-2018,Feb-2019
1226,Dec-2018,Feb-2019
1227,Dec-2018,Feb-2019
1228,Dec-2018,Feb-2019
1229,Dec-2018,Feb-2019
1230,Dec-2018,Feb-2019
1231,Dec-2018,Feb-2019
1232,Dec-2018,Feb-2019
1233,Dec-2018,Feb-2019
1234,Dec-2018,Feb-2019
1235,Dec-2018,Feb-2019
1236,Dec-2018,Feb-2019
1237,Dec-2018,Feb-2019
1238,Dec-2018,Feb-2019
1239,Dec-2018,Feb-2019
1240,Dec-2018,Feb-2019
1241,Dec-2018,Feb-2019
1242,Dec-2018,Feb-2019
1243,Dec-2018,Feb-2019
1244,Dec-2018,Feb-2019
1245,Dec-2018,Feb-2019
1246,Dec-2018,Feb-2019
1247,Dec-2018,Feb-2019
1248,Dec-2018,Feb-2019
1249,Dec-2018,Feb-2019
1250,Dec-2018,Feb-2019
1251,Dec-2018,Feb-2019
1252,Dec-2018,Feb-2019
1253,Dec-2018,Feb-2019
1254,Dec-2018,Feb-2019
1255,Dec-2018,Feb-2019
1256,Dec-2018,Feb-2019
1257,Dec-2018,Feb-2019
1258,Dec-2018,Feb-2019
1259,Dec-2018,Feb-2019
1260,Dec-2018,Feb-2019
1261,Dec-2018,Feb-2019
1262,Dec-2018,Feb-2019
1263,Dec-2018,Feb-2019
1264,Dec-2018,Feb-2019
1265,Dec-2018,Feb-2019
1266,Dec-2018,Feb-2019
1267,Dec-2018,Feb-2019
1268,Dec-2018,Feb-2019
1269,Dec-2018,Feb-2019
1270,Dec-2018,Feb-2019
1271,Dec-2018,Feb-2019
1272,Dec-2018,Feb-2019
1273,Dec-2018,Feb-2019
1274,Dec-2018,Feb-2019
1275,Dec-2018,Feb-2019
1276,Dec-2018,Feb-2019
1277,Dec-2018,Feb-2019
1278,Dec-2018,Feb-2019
1279,Dec-2018,Feb-2019
1280,Dec-2018,Feb-2019
1281,Dec-2018,Feb-2019
1282,Dec-2018,Feb-2019
1283,Dec-2018,Feb-2019
1284,Dec-2018,Feb-2019
1285,Dec-2018,Feb-2019
1286,Dec-2018,Feb-2019
1287,Dec-2018,Feb-2019
1288,Dec-2018,Feb-2019
1289,Dec-2018,Feb-2019
1290,Dec-2018,Feb-2019
1291,Dec-2018,Feb-2019
1292,Dec-2018,Feb-2019
1293,Dec-2018,Feb-2019
1294,Dec-2018,Feb-2019
1295,Dec-2018,Feb-2019
1296,Dec-2018,Feb-2019
1297,Dec-2018,Feb-2019
1298,Dec-2018,Feb-2019
1299,Dec-2018,Feb-2019
1300,Dec-2018,Feb-2019
1301,Dec-2018,Feb-2019
1302,Dec-2018,Feb-2019
1303,Dec-2018,Feb-2019
1304,Dec-2018,Feb-2019
1305,Dec-2018,Feb-2019
1306,Dec-2018,Feb-2019
1307,Dec-2018,Feb-2019
1308,Dec-2018,Feb-2019
1309,Dec-2018,Feb-2019
1310,Dec-2018,Feb-2019
1311,Dec-2018,Feb-2019
1312,Dec-2018,Feb-2019
1313,Dec-2018,Feb-2019
1314,Dec-2018,Feb-2019
1315,Dec-2018,Feb-2019
1316,Dec-2018,Feb-2019
1317,Dec-2018,Feb-2019
1318,Dec-2018,Feb-2019
1319,Dec-2018,Feb-2019
1320,Dec-2018,Feb-2019
1321,Dec-2018,Feb-2019
1322,Dec-2018,Feb-2019
1323,Dec-2018,Feb-2019
1324,Dec-2018,Feb-2019
1325,Dec-2018,Feb-2019
1326,Dec-2018,Feb-2019
1327,Dec-2018,Feb-2019
1328,Dec-2018,Feb-2019
1329,Dec-2018,Feb-2019
1330,Dec-2018,Feb-2019
1331,Dec-2018,Feb-2019
1332,Dec-2018,Feb-2019
1333,Dec-2018,Feb-2019
1334,Dec-2018,Feb-2019
1335,Dec-2018,Feb-2019
1336,Dec-2018,Feb-2019
1337,Dec-2018,Feb-2019
1338,Dec-2018,Feb-2019
1339,Dec-2018,Feb-2019
1340,Dec-2018,Feb-2019
1341,Dec-2018,Feb-2019
1342,Dec-2018,Feb-2019
1343,Dec-2018,Feb-2019
1344,Dec-2018,Feb-2019
1345,Dec-2018,Feb-2019
1346,Dec-2018,Feb-2019
1347,Dec-2018,Feb-2019
1348,Dec-2018,Feb-2019
1349,Dec-2018,Feb-2019
1350,Dec-2018,Feb-2019
1351,Dec-2018,Feb-2019
1352,Dec-2018,Feb-2019
1353,Dec-2018,Feb-2019
1354,Dec-2018,Feb-2019
1355,Dec-2018,Feb-2019
1356,Dec-2018,Feb-2019
1357,Dec-2018,Feb-2019
1358,Dec-2018,Feb-2019
1359,Dec-2018,Feb-2019
1360,Dec-2018,Feb-2019
1361,Dec-2018,Feb-2019
1362,Dec-2018,Feb-2019
1363,Dec-2018,Feb-2019
1364,Dec-2018,Feb-2019
1365,Dec-2018,Feb-2019
1366,Dec-2018,Feb-2019
1367,Dec-2018,Feb-2019
1368,Dec-2018,Feb-2019
1369,Dec-2018,Feb-2019
1370,Dec-2018,Feb-2019
1371,Dec-2018,Feb-2019
1372,Dec-2018,Feb-2019
1373,Dec-2018,Feb-2019
1374,Dec-2018,Feb-2019
1375,Dec-2018,Feb-2019
1376,Dec-2018,Feb-2019
1377,Dec-2018,Feb-2019
1378,Dec-2018,Feb-2019
1379,Dec-2018,Feb-2019
1380,Dec-2018,Feb-2019
1381,Dec-2018,Feb-2019
1382,Dec-2018,Feb-2019
1383,Dec-2018,Feb-2019
1384,Dec-2018,Feb-2019
1385,Dec-2018,Feb-2019
1386,Dec-2018,Feb-2019
1387,Dec-2018,Feb-2019
1388,Dec-2018,Feb-2019
1389,Dec-2018,Feb-2019
1390,Dec-2018,Feb-2019
1391,Dec-2018,Feb-2019
1392,Dec-2018,Feb-2019
1393,Dec-2018,Feb-2019
1394,Dec-2018,Feb-2019
1395,Dec-2018,Feb-2019
1396,Dec-2018,Feb-2019
1397,Dec-2018,Feb-2019
1398,Dec-2018,Feb-2019
1399,Dec-2018,Feb-2019
1400,Dec-2018,Feb-2019
1401,Dec-2018,Feb-2019
1402,Dec-2018,Feb-2019
1403,Dec-2018,Feb-2019
1404,Dec-2018,Feb-2019
1405,Dec-2018,Feb-2019
1406,Dec-2018,Feb-2019
1407,Dec-2018,Feb-2019
1408,Dec-2018,Feb-2019
1409,Dec-2018,Feb-2019
1410,Dec-2018,Feb-2019
1411,Dec-2018,Feb-2019
1412,Dec-2018,Feb-2019
1413,Dec-2018,Feb-2019
1414,Dec-2018,Feb-2019
1415,Dec-2018,Feb-2019
1416,Dec-2018,Feb-2019
1417,Dec-2018,Feb-2019
1418,Dec-2018,Feb-2019
1419,Dec-2018,Feb-2019
1420,Dec-2018,Feb-2019
1421,Dec-2018,Jan-2019
1422,Dec-2018,Feb-2019
1423,Dec-2018,Feb-2019
1424,Dec-2018,Feb-2019
1425,Dec-2018,Feb-2019
1426,Dec-2018,Feb-2019
1427,Dec-2018,Feb-2019
1428,Dec-2018,Feb-2019
1429,Dec-2018,Feb-2019
1430,Dec-2018,Feb-2019
1431,Dec-2018,Feb-2019
1432,Dec-2018,Feb-2019
1433,Dec-2018,Feb-2019
1434,Dec-2018,Feb-2019
1435,Dec-2018,Feb-2019
1436,Dec-2018,Feb-2019
1437,Dec-2018,Feb-2019
1438,Dec-2018,Feb-2019
1439,Dec-2018,Feb-2019
1440,Dec-2018,Feb-2019
1441,Dec-2018,Feb-2019
1442,Dec-2018,Feb-2019
1443,Dec-2018,Feb-2019
1444,Dec-2018,Feb-2019
1445,Dec-2018,Feb-2019
1446,Dec-2018,Feb-2019
1447,Dec-2018,Feb-2019
1448,Dec-2018,Feb-2019
1449,Dec-2018,Feb-2019
1450,Dec-2018,Feb-2019
1451,Dec-2018,Feb-2019
1452,Dec-2018,Feb-2019
1453,Dec-2018,Feb-2019
1454,Dec-2018,Feb-2019
1455,Dec-2018,Feb-2019
1456,Dec-2018,Feb-2019
1457,Dec-2018,Feb-2019
1458,Dec-2018,Jan-2019
1459,Dec-2018,Feb-2019
1460,Dec-2018,Feb-2019
1461,Dec-2018,Feb-2019
1462,Dec-2018,Feb-2019
1463,Dec-2018,Feb-2019
1464,Dec-2018,Feb-2019
1465,Dec-2018,Feb-2019
1466,Dec-2018,Feb-2019
1467,Dec-2018,Feb-2019
1468,Dec-2018,Feb-2019
1469,Dec-2018,Jan-2019
1470,Dec-2018,Feb-2019
1471,Dec-2018,Feb-2019
1472,Dec-2018,Feb-2019
1473,Dec-2018,Feb-2019
1474,Dec-2018,Feb-2019
1475,Dec-2018,Feb-2019
1476,Dec-2018,Feb-2019
1477,Dec-2018,Feb-2019
1478,Dec-2018,Feb-2019
1479,Dec-2018,Feb-2019
1480,Dec-2018,Feb-2019
1481,Dec-2018,Feb-2019
1482,Dec-2018,Feb-2019
1483,Dec-2018,Feb-2019
1484,Dec-2018,Feb-2019
1485,Dec-2018,Feb-2019
1486,Dec-2018,Feb-2019
1487,Dec-2018,Feb-2019
1488,Dec-2018,Feb-2019
1489,Dec-2018,Feb-2019
1490,Dec-2018,Feb-2019
1491,Dec-2018,Feb-2019
1492,Dec-2018,Jan-2019
1493,Dec-2018,Feb-2019
1494,Dec-2018,Feb-2019
1495,Dec-2018,Feb-2019
1496,Dec-2018,Feb-2019
1497,Dec-2018,Feb-2019
1498,Dec-2018,Feb-2019
1499,Dec-2018,Feb-2019
1500,Dec-2018,Feb-2019
1501,Dec-2018,Feb-2019
1502,Dec-2018,Feb-2019
1503,Dec-2018,Feb-2019
1504,Dec-2018,Feb-2019
1505,Dec-2018,Feb-2019
1506,Dec-2018,Feb-2019
1507,Dec-2018,Feb-2019
1508,Dec-2018,Feb-2019
1509,Dec-2018,Feb-2019
1510,Dec-2018,Feb-2019
1511,Dec-2018,Feb-2019
1512,Dec-2018,Feb-2019
1513,Dec-2018,Feb-2019
1514,Dec-2018,Feb-2019
1515,Dec-2018,Feb-2019
1516,Dec-2018,Feb-2019
1517,Dec-2018,Feb-2019
1518,Dec-2018,Feb-2019
1519,Dec-2018,Feb-2019
1520,Dec-2018,Feb-2019
1521,Dec-2018,Feb-2019
1522,Dec-2018,Feb-2019
1523,Dec-2018,Feb-2019
1524,Dec-2018,Feb-2019
1525,Dec-2018,Feb-2019
1526,Dec-2018,Feb-2019
1527,Dec-2018,Jan-2019
1528,Dec-2018,Feb-2019
1529,Dec-2018,Feb-2019
1530,Dec-2018,Feb-2019
1531,Dec-2018,Feb-2019
1532,Dec-2018,Feb-2019
1533,Dec-2018,Feb-2019
1534,Dec-2018,Feb-2019
1535,Dec-2018,Feb-2019
1536,Dec-2018,Feb-2019
1537,Dec-2018,Feb-2019
1538,Dec-2018,Feb-2019
1539,Dec-2018,Feb-2019
1540,Dec-2018,Feb-2019
1541,Dec-2018,Feb-2019
1542,Dec-2018,Feb-2019
1543,Dec-2018,Feb-2019
1544,Dec-2018,Feb-2019
1545,Dec-2018,Feb-2019
1546,Dec-2018,Feb-2019
1547,Dec-2018,Feb-2019
1548,Dec-2018,Feb-2019
1549,Dec-2018,Feb-2019
1550,Dec-2018,Feb-2019
1551,Dec-2018,Feb-2019
1552,Dec-2018,Feb-2019
1553,Dec-2018,Feb-2019
1554,Dec-2018,Feb-2019
1555,Dec-2018,Feb-2019
1556,Dec-2018,Feb-2019
1557,Dec-2018,Feb-2019
1558,Dec-2018,Feb-2019
1559,Dec-2018,Feb-2019
1560,Dec-2018,Feb-2019
1561,Dec-2018,Feb-2019
1562,Dec-2018,Feb-2019
1563,Dec-2018,Feb-2019
1564,Dec-2018,Feb-2019
1565,Dec-2018,Feb-2019
1566,Dec-2018,Feb-2019
1567,Dec-2018,Feb-2019
1568,Dec-2018,Feb-2019
1569,Dec-2018,Feb-2019
1570,Dec-2018,Feb-2019
1571,Dec-2018,Feb-2019
1572,Dec-2018,Feb-2019
1573,Dec-2018,Feb-2019
1574,Dec-2018,Feb-2019
1575,Dec-2018,Feb-2019
1576,Dec-2018,Feb-2019
1577,Dec-2018,Feb-2019
1578,Dec-2018,Feb-2019
1579,Dec-2018,Feb-2019
1580,Dec-2018,Feb-2019
1581,Dec-2018,Feb-2019
1582,Dec-2018,Feb-2019
1583,Dec-2018,Feb-2019
1584,Dec-2018,Feb-2019
1585,Dec-2018,Feb-2019
1586,Dec-2018,Feb-2019
1587,Dec-2018,Feb-2019
1588,Dec-2018,Feb-2019
1589,Dec-2018,Feb-2019
1590,Dec-2018,Feb-2019
1591,Dec-2018,Feb-2019
1592,Dec-2018,Feb-2019
1593,Dec-2018,Feb-2019
1594,Dec-2018,Feb-2019
1595,Dec-2018,Feb-2019
1596,Dec-2018,Feb-2019
1597,Dec-2018,Feb-2019
1598,Dec-2018,Feb-2019
1599,Dec-2018,Feb-2019
1600,Dec-2018,Feb-2019
1601,Dec-2018,Feb-2019
1602,Dec-2018,Feb-2019
1603,Dec-2018,Feb-2019
1604,Dec-2018,Feb-2019
1605,Dec-2018,Feb-2019
1606,Dec-2018,Feb-2019
1607,Dec-2018,Feb-2019
1608,Dec-2018,Feb-2019
1609,Dec-2018,Feb-2019
1610,Dec-2018,Feb-2019
1611,Dec-2018,Feb-2019
1612,Dec-2018,Feb-2019
1613,Dec-2018,Feb-2019
1614,Dec-2018,Feb-2019
1615,Dec-2018,Feb-2019
1616,Dec-2018,Feb-2019
1617,Dec-2018,Feb-2019
1618,Dec-2018,Feb-2019
1619,Dec-2018,Feb-2019
1620,Dec-2018,Feb-2019
1621,Dec-2018,Feb-2019
1622,Dec-2018,Feb-2019
1623,Dec-2018,Feb-2019
1624,Dec-2018,Feb-2019
1625,Dec-2018,Feb-2019
1626,Dec-2018,Feb-2019
1627,Dec-2018,Feb-2019
1628,Dec-2018,Jan-2019
1629,Dec-2018,Feb-2019
1630,Dec-2018,Feb-2019
1631,Dec-2018,Feb-2019
1632,Dec-2018,Feb-2019
1633,Dec-2018,Jan-2019
1634,Dec-2018,Feb-2019
1635,Dec-2018,Feb-2019
1636,Dec-2018,Feb-2019
1637,Dec-2018,Feb-2019
1638,Dec-2018,Feb-2019
1639,Dec-2018,Feb-2019
1640,Dec-2018,Feb-2019
1641,Dec-2018,Feb-2019
1642,Dec-2018,Feb-2019
1643,Dec-2018,Feb-2019
1644,Dec-2018,Feb-2019
1645,Dec-2018,Feb-2019
1646,Dec-2018,Feb-2019
1647,Dec-2018,Feb-2019
1648,Dec-2018,Feb-2019
1649,Dec-2018,Feb-2019
1650,Dec-2018,Feb-2019
1651,Dec-2018,Jan-2019
1652,Dec-2018,Feb-2019
1653,Dec-2018,Feb-2019
1654,Dec-2018,Feb-2019
1655,Dec-2018,Feb-2019
1656,Dec-2018,Feb-2019
1657,Dec-2018,Feb-2019
1658,Dec-2018,Feb-2019
1659,Dec-2018,Feb-2019
1660,Dec-2018,Feb-2019
1661,Dec-2018,Feb-2019
1662,Dec-2018,Feb-2019
1663,Dec-2018,Feb-2019
1664,Dec-2018,Feb-2019
1665,Dec-2018,Feb-2019
1666,Dec-2018,Feb-2019
1667,Dec-2018,Feb-2019
1668,Dec-2018,Feb-2019
1669,Dec-2018,Feb-2019
1670,Dec-2018,Feb-2019
1671,Dec-2018,Feb-2019
1672,Dec-2018,Feb-2019
1673,Dec-2018,Feb-2019
1674,Dec-2018,Feb-2019
1675,Dec-2018,Feb-2019
1676,Dec-2018,Feb-2019
1677,Dec-2018,Feb-2019
1678,Dec-2018,Feb-2019
1679,Dec-2018,Feb-2019
1680,Dec-2018,Feb-2019
1681,Dec-2018,Feb-2019
1682,Dec-2018,Feb-2019
1683,Dec-2018,Feb-2019
1684,Dec-2018,Feb-2019
1685,Dec-2018,Feb-2019
1686,Dec-2018,Feb-2019
1687,Dec-2018,Feb-2019
1688,Dec-2018,Feb-2019
1689,Dec-2018,Feb-2019
1690,Dec-2018,Feb-2019
1691,Dec-2018,Feb-2019
1692,Dec-2018,Feb-2019
1693,Dec-2018,Feb-2019
1694,Dec-2018,Feb-2019
1695,Dec-2018,Feb-2019
1696,Dec-2018,Feb-2019
1697,Dec-2018,Feb-2019
1698,Dec-2018,Feb-2019
1699,Dec-2018,Feb-2019
1700,Dec-2018,Feb-2019
1701,Dec-2018,Feb-2019
1702,Dec-2018,Feb-2019
